trip_id,driver_id,rider_id,pickup_city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_start_time,trip_duration_min,distance_km,vehicle_type,status,base_fare,surge_multiplier,total_fare,tip_amount,driver_rating,rider_rating,payment_method,is_surge
TRP0001784,DRV00234,RDR001583,San Antonio,36.184136,-111.170677,39.793722,-89.983661,2023-10-05T19:04:00Z,18,39.59,SUV,No Show,106.05,1.32,259.45,19.12,2.0,3.0,Cash,True
TRP0001785,DRV00038,RDR000905,Philadelphia,36.973214,-105.928896,33.714029,-100.001857,2023-02-13T13:54:00Z,37,16.74,SUV,No Show,89.3,1.88,239.17,2.75,4.6,1.7,Cash,False
TRP0001786,DRV00056,RDR000551,San Antonio,38.667477,-92.640094,39.516839,-77.978335,2023-03-09T18:19:00Z,85,42.06,Electric,No Show,51.19,2.16,81.55,13.42,4.0,2.0,Wallet,False
TRP0001787,DRV00246,RDR000158,San Jose,38.774638,-107.302907,37.338656,-80.009158,2023-06-25T20:21:00Z,54,41.77,SUV,Completed,129.93,2.55,378.52,18.31,3.8,3.3,Card,False
TRP0001788,DRV00178,RDR000291,Los Angeles,40.568717,-92.605563,38.209382,-84.643872,2023-07-06T18:48:00Z,58,36.15,Premium,Cancelled,78.79,1.77,81.2,2.34,4.1,1.3,Corporate,True
TRP0001789,DRV00213,RDR001375,Phoenix,34.837925,-116.454805,37.248423,-93.92914,2023-08-13T04:00:00Z,73,19.45,Economy,Cancelled,116.93,1.06,317.56,4.47,3.5,1.9,Card,True
TRP0001790,DRV00081,RDR000812,Phoenix,39.819417,-98.712533,34.758716,-110.62487,2023-01-09T06:41:00Z,75,1.06,Motorbike,In Progress,93.82,1.45,239.12,10.07,4.9,2.5,Corporate,False
TRP0001791,DRV00001,RDR001427,Los Angeles,33.020083,-99.746566,39.856923,-95.932737,2023-05-27T06:37:00Z,14,23.27,Economy,In Progress,88.16,1.98,94.15,5.21,4.3,1.8,Cash,True
TRP0001792,DRV00201,RDR001938,San Jose,38.941563,-102.62263,40.901867,-77.75805,2023-12-01T17:31:00Z,78,12.94,Electric,Cancelled,3.83,2.44,4.21,7.08,4.9,2.7,Card,True
TRP0001793,DRV00083,RDR001208,San Antonio,39.406433,-98.991026,40.057581,-112.249905,2023-05-20T15:49:00Z,14,16.86,Premium,Completed,23.08,2.37,49.09,10.31,2.2,4.4,Wallet,False
TRP0001794,DRV00063,RDR001575,San Jose,38.866525,-116.160161,33.562717,-91.904186,2023-01-29T01:28:00Z,79,41.68,Motorbike,Cancelled,118.76,2.04,341.6,5.15,2.8,4.0,Cash,False
TRP0001795,DRV00255,RDR000476,San Jose,39.56225,-89.369771,33.259462,-90.802786,2023-02-23T06:06:00Z,53,14.51,SUV,No Show,113.73,2.89,199.7,1.35,1.9,1.4,Card,False
TRP0001796,DRV00151,RDR000519,San Antonio,38.237968,-86.062295,35.867695,-114.950621,2023-02-14T18:41:00Z,86,6.73,Comfort,Completed,82.61,1.39,140.99,6.0,4.0,3.3,Cash,False
TRP0001797,DRV00033,RDR001273,Dallas,37.998843,-81.080419,33.290811,-87.254137,2023-03-13T07:35:00Z,42,41.37,Comfort,In Progress,86.01,2.36,255.84,7.78,2.7,5.0,Corporate,False
TRP0001798,DRV00269,RDR001716,Philadelphia,33.568269,-108.909437,40.591898,-104.061594,2023-11-28T06:36:00Z,42,29.07,Comfort,In Progress,134.75,2.1,278.6,5.74,3.7,3.6,Card,True
TRP0001799,DRV00262,RDR001549,San Diego,37.547795,-108.796215,37.987877,-87.216237,2023-08-18T22:00:00Z,32,10.23,Electric,Cancelled,26.68,1.77,47.06,10.2,4.5,2.9,Wallet,False
TRP0001800,DRV00287,RDR000458,Dallas,39.599226,-113.255224,39.501664,-95.079035,2023-01-29T10:28:00Z,43,4.45,Premium,In Progress,20.23,1.81,38.53,1.43,1.5,3.8,Cash,True
TRP0001801,DRV00117,RDR000910,Philadelphia,35.556718,-98.296599,33.267972,-95.343335,2023-04-06T07:43:00Z,21,3.42,Economy,Completed,81.01,1.42,83.11,8.76,3.1,1.4,Cash,False
TRP0001802,DRV00242,RDR000700,Houston,39.005194,-97.059936,34.514743,-99.780611,2023-10-23T13:30:00Z,24,33.29,SUV,No Show,58.57,2.4,69.67,14.9,2.3,2.8,Cash,False
TRP0001803,DRV00228,RDR001944,New York,39.588793,-94.067036,40.864786,-103.458749,2023-08-03T20:53:00Z,40,36.1,Economy,Completed,102.65,2.41,270.25,7.31,1.4,4.7,Card,False
TRP0001804,DRV00222,RDR001113,Dallas,39.916808,-114.644454,36.679576,-105.091787,2023-08-04T15:02:00Z,33,24.08,Comfort,No Show,118.74,1.12,216.99,17.31,5.0,1.0,Cash,False
TRP0001805,DRV00035,RDR000663,San Antonio,38.620382,-110.013514,36.878943,-95.088455,2023-08-08T01:15:00Z,30,43.04,Electric,No Show,41.1,2.49,115.08,7.54,3.8,4.4,Cash,False
TRP0001806,DRV00154,RDR001576,San Jose,35.568187,-115.588156,33.617043,-79.139106,2023-06-22T23:30:00Z,48,31.37,Comfort,Cancelled,23.35,1.8,48.35,0.15,3.6,4.2,Wallet,False
TRP0001807,DRV00238,RDR001531,Philadelphia,38.373749,-83.219566,38.722052,-87.039099,2023-11-20T12:37:00Z,16,4.89,Premium,In Progress,100.77,2.92,151.34,8.36,4.2,4.8,Cash,False
TRP0001808,DRV00013,RDR000572,Phoenix,36.756671,-83.915901,39.016794,-86.722111,2023-07-31T16:06:00Z,73,10.85,Motorbike,Cancelled,53.65,2.84,139.12,3.1,3.9,4.8,Card,False
TRP0001809,DRV00115,RDR001566,Dallas,40.990844,-100.37091,35.78814,-87.16586,2023-05-09T23:06:00Z,2,7.41,SUV,No Show,130.45,1.55,226.48,1.29,3.2,1.7,Cash,True
TRP0001810,DRV00134,RDR000711,San Jose,36.218697,-116.740447,40.236632,-110.866898,2023-03-19T13:30:00Z,8,38.41,Electric,Cancelled,133.91,1.65,215.0,12.25,2.2,2.8,Corporate,False
TRP0001811,DRV00227,RDR000895,Dallas,38.233956,-113.842967,34.182073,-84.738485,2023-07-07T01:33:00Z,66,5.46,Comfort,In Progress,88.88,1.35,184.85,18.14,2.3,2.2,Cash,False
TRP0001812,DRV00225,RDR001688,New York,39.985814,-93.778045,34.687204,-92.05211,2023-07-05T17:28:00Z,89,19.64,SUV,Cancelled,102.97,2.04,265.96,12.8,2.6,4.7,Cash,False
TRP0001813,DRV00108,RDR001745,Chicago,37.432873,-100.564979,33.825022,-110.903618,2023-07-21T04:32:00Z,27,4.36,Economy,Completed,38.88,1.47,55.01,17.81,2.2,1.2,Wallet,False
TRP0001814,DRV00145,RDR001653,San Diego,40.989918,-106.564282,38.215983,-107.984365,2023-12-15T01:14:00Z,82,28.76,SUV,Completed,16.27,1.12,47.21,1.96,2.6,4.1,Corporate,False
TRP0001815,DRV00074,RDR000627,New York,33.578964,-84.244131,37.267375,-103.091919,2023-11-12T12:09:00Z,48,26.45,Motorbike,Cancelled,126.05,2.79,214.79,15.28,1.4,1.0,Wallet,False
TRP0001816,DRV00041,RDR001516,Chicago,38.278595,-115.293962,39.930441,-77.904542,2023-06-01T13:37:00Z,55,2.3,Electric,Completed,112.88,2.27,212.71,12.25,2.3,3.0,Card,False
TRP0001817,DRV00069,RDR000049,Phoenix,36.331305,-89.808108,37.365511,-105.044939,2023-08-29T07:54:00Z,37,45.13,Electric,Cancelled,13.67,2.82,25.44,1.12,1.7,3.7,Cash,False
TRP0001818,DRV00269,RDR000521,Philadelphia,39.777102,-117.370638,33.610117,-114.954785,2023-01-08T21:29:00Z,46,28.83,Comfort,Cancelled,42.11,2.23,73.68,3.38,3.6,1.1,Wallet,True
TRP0001819,DRV00218,RDR000696,Phoenix,34.87188,-107.99311,34.593604,-112.507353,2023-02-11T08:29:00Z,14,21.97,Motorbike,No Show,40.13,1.71,99.16,1.32,3.3,4.2,Cash,False
TRP0001820,DRV00297,RDR000369,San Antonio,37.061162,-87.783687,37.390994,-101.955794,2023-12-01T05:03:00Z,2,9.3,Motorbike,No Show,123.64,1.28,332.53,17.46,3.2,1.5,Cash,False
TRP0001821,DRV00221,RDR001555,San Jose,33.456367,-84.849859,40.894815,-111.885804,2023-11-04T02:14:00Z,7,8.73,Economy,No Show,128.1,1.48,191.4,19.28,4.0,2.5,Cash,False
TRP0001822,DRV00129,RDR000491,San Antonio,37.489231,-95.237726,35.253716,-115.872719,2023-12-14T07:30:00Z,21,30.22,Motorbike,In Progress,118.88,1.71,168.93,11.68,2.1,4.4,Wallet,True
TRP0001823,DRV00098,RDR001312,Phoenix,35.037281,-113.678703,37.453001,-88.50877,2023-03-07T18:41:00Z,5,11.63,Premium,Completed,79.84,2.03,209.52,6.65,1.2,4.3,Corporate,True
TRP0001824,DRV00172,RDR000257,Los Angeles,40.290443,-97.0019,34.363164,-115.329076,2023-01-27T15:16:00Z,42,29.44,SUV,No Show,20.33,1.51,43.6,4.63,1.4,1.3,Card,False
TRP0001825,DRV00129,RDR001455,San Antonio,35.049601,-100.248193,38.436809,-95.31438,2023-05-22T16:25:00Z,3,42.78,Motorbike,No Show,7.35,2.35,14.51,4.16,2.2,2.1,Corporate,False
TRP0001826,DRV00194,RDR000807,San Jose,36.027564,-115.387706,35.337476,-78.325928,2023-08-29T08:06:00Z,58,47.31,Motorbike,Cancelled,22.86,1.01,27.69,0.03,2.7,3.4,Cash,False
TRP0001827,DRV00068,RDR001281,Philadelphia,35.256314,-104.223874,37.646913,-83.18283,2023-03-01T12:01:00Z,88,39.63,Comfort,Cancelled,141.79,1.79,361.32,6.57,4.9,2.5,Corporate,False
TRP0001828,DRV00288,RDR000445,Los Angeles,38.331515,-113.560879,34.570389,-96.855383,2023-02-05T14:20:00Z,73,14.84,Comfort,Cancelled,140.49,1.52,322.43,1.34,2.4,2.9,Wallet,False
TRP0001829,DRV00264,RDR000429,Houston,40.650548,-83.670717,35.86317,-91.026299,2023-03-11T23:44:00Z,80,11.89,SUV,In Progress,35.37,1.08,81.6,19.63,1.8,3.4,Corporate,False
TRP0001830,DRV00149,RDR000521,Philadelphia,37.95521,-90.891524,39.68614,-104.293883,2023-06-18T08:46:00Z,5,35.39,Motorbike,In Progress,16.67,1.4,45.66,8.99,2.9,2.1,Card,False
TRP0001831,DRV00235,RDR001686,Chicago,39.334853,-74.050192,35.691136,-96.432634,2023-08-19T07:39:00Z,79,26.93,SUV,In Progress,48.57,1.19,138.86,13.27,4.1,2.0,Wallet,False
TRP0001832,DRV00106,RDR001739,New York,38.834409,-113.654305,33.409428,-79.064298,2023-01-11T09:51:00Z,53,45.47,Electric,Completed,82.59,2.41,164.67,17.67,2.7,3.6,Cash,True
TRP0001833,DRV00243,RDR001839,San Diego,38.477628,-88.289376,37.049998,-88.221001,2023-02-04T21:46:00Z,22,42.85,SUV,In Progress,121.35,2.91,261.19,2.02,2.3,2.9,Cash,False
TRP0001834,DRV00127,RDR000541,Los Angeles,37.304229,-103.068385,40.973829,-76.726048,2023-08-03T14:59:00Z,10,15.76,Premium,Completed,20.45,2.88,36.2,16.18,3.8,3.2,Card,False
TRP0001835,DRV00061,RDR001278,Chicago,38.130705,-93.96874,35.936252,-88.816444,2023-05-13T18:43:00Z,64,8.73,Comfort,Completed,114.45,2.25,207.0,12.76,2.2,3.9,Wallet,False
TRP0001836,DRV00189,RDR001628,San Diego,35.224802,-97.492009,36.330618,-112.420962,2023-06-14T11:36:00Z,31,10.07,SUV,In Progress,12.07,2.94,12.6,16.43,2.7,3.5,Wallet,False
TRP0001837,DRV00281,RDR000626,New York,33.018132,-115.340057,38.873879,-116.370584,2023-08-16T11:26:00Z,14,35.64,SUV,Completed,42.83,1.3,109.15,19.9,1.2,2.7,Card,False
TRP0001838,DRV00249,RDR000331,San Diego,34.41172,-92.718275,38.293785,-103.141462,2023-06-06T04:29:00Z,54,8.37,Electric,Cancelled,80.04,2.49,121.44,11.77,2.9,4.3,Cash,False
TRP0001839,DRV00059,RDR000984,Philadelphia,38.517228,-81.439849,36.262924,-80.91956,2023-06-14T08:28:00Z,84,39.95,Premium,No Show,138.2,2.02,369.22,16.73,3.8,4.8,Cash,False
TRP0001840,DRV00035,RDR001203,San Antonio,38.958849,-111.570616,38.180475,-91.445911,2023-08-09T22:51:00Z,43,45.56,Electric,In Progress,30.56,1.92,64.68,3.9,2.6,4.1,Card,False
TRP0001841,DRV00149,RDR001973,Philadelphia,40.397796,-102.241258,40.632729,-115.350742,2023-05-31T03:12:00Z,4,46.46,Motorbike,Completed,40.81,1.82,73.2,9.88,2.4,2.9,Card,False
TRP0001842,DRV00057,RDR001448,San Antonio,38.879855,-96.907909,36.512628,-108.415415,2023-06-16T00:26:00Z,59,49.54,Motorbike,No Show,87.62,1.36,209.64,3.15,3.9,4.7,Wallet,False
TRP0001843,DRV00263,RDR001474,San Jose,36.257618,-100.106233,40.463381,-110.44225,2023-08-13T01:09:00Z,14,27.61,SUV,No Show,74.6,1.62,216.45,7.93,4.9,1.9,Card,False
TRP0001844,DRV00262,RDR000989,San Diego,34.008885,-99.165623,39.609289,-100.722245,2023-08-28T16:10:00Z,55,15.79,Electric,Completed,43.09,2.36,80.65,0.43,3.8,1.4,Wallet,True
TRP0001845,DRV00095,RDR000061,Houston,38.612573,-78.811853,36.770117,-113.788149,2023-03-11T04:50:00Z,10,19.95,Motorbike,Completed,37.92,2.63,91.93,7.68,2.7,4.9,Wallet,True
TRP0001846,DRV00167,RDR000322,San Jose,38.017679,-88.663186,38.532849,-99.465688,2023-10-17T08:14:00Z,83,12.1,Motorbike,No Show,29.28,1.45,39.04,19.33,4.0,4.7,Corporate,True
TRP0001847,DRV00188,RDR001981,Phoenix,37.154351,-75.089291,36.624672,-109.594409,2023-04-25T12:49:00Z,10,27.92,Motorbike,In Progress,38.24,2.71,96.15,18.25,3.2,2.2,Wallet,False
TRP0001848,DRV00069,RDR000903,Phoenix,33.089076,-84.921707,38.324753,-73.820018,2023-01-05T11:10:00Z,42,20.73,Electric,No Show,20.51,1.07,36.86,9.85,4.2,2.2,Cash,False
TRP0001849,DRV00176,RDR001743,New York,40.738526,-93.422676,36.472151,-110.19993,2023-06-12T17:25:00Z,77,46.46,Electric,Cancelled,88.63,2.75,132.33,8.62,1.1,3.6,Wallet,False
TRP0001850,DRV00033,RDR001949,Dallas,37.699032,-84.011969,38.558298,-101.654578,2023-10-27T06:30:00Z,63,18.63,Comfort,No Show,120.65,2.18,173.22,16.7,1.7,4.2,Wallet,False
TRP0001851,DRV00172,RDR001279,Los Angeles,40.948678,-98.960031,34.276029,-109.118813,2023-05-18T13:48:00Z,4,26.73,SUV,Completed,101.35,1.79,239.84,1.54,1.6,3.8,Corporate,False
TRP0001852,DRV00128,RDR001383,Los Angeles,39.326923,-77.367357,39.190244,-116.239325,2023-12-13T16:06:00Z,20,7.98,SUV,Completed,21.74,1.21,44.7,2.16,3.3,2.8,Wallet,True
TRP0001853,DRV00285,RDR000917,San Diego,39.144433,-75.321926,37.430427,-83.60609,2023-11-28T23:52:00Z,86,30.25,Premium,Completed,39.91,2.62,111.29,10.31,3.0,4.7,Cash,True
TRP0001854,DRV00008,RDR001110,Dallas,39.451428,-90.638859,33.095351,-79.625634,2023-09-18T01:34:00Z,4,26.3,Comfort,Completed,50.57,1.54,70.05,5.65,4.4,2.4,Card,True
TRP0001855,DRV00025,RDR001314,New York,37.145706,-80.937916,36.456936,-81.909443,2023-10-30T01:40:00Z,30,17.29,SUV,Cancelled,53.17,2.92,135.89,19.99,1.4,3.8,Wallet,False
TRP0001856,DRV00012,RDR001869,San Jose,40.648078,-104.922453,36.441316,-97.839229,2023-08-05T08:09:00Z,83,44.54,SUV,Completed,14.04,1.3,33.29,14.54,3.3,4.5,Corporate,False
TRP0001857,DRV00027,RDR001687,Chicago,37.479996,-80.236198,37.678303,-86.939095,2023-06-14T19:04:00Z,36,23.12,Economy,Cancelled,94.42,1.78,257.2,2.97,2.0,1.3,Wallet,False
TRP0001858,DRV00190,RDR001466,Philadelphia,40.212052,-112.600754,36.356558,-102.050972,2023-09-20T20:06:00Z,89,21.15,SUV,Cancelled,55.03,1.05,162.89,12.47,4.4,2.2,Corporate,False
TRP0001859,DRV00052,RDR000790,Phoenix,34.153344,-85.41505,40.456568,-78.51215,2023-04-08T04:49:00Z,47,20.2,Comfort,Cancelled,8.8,2.69,9.2,19.92,5.0,4.6,Corporate,False
TRP0001860,DRV00131,RDR001829,San Jose,34.740562,-79.011681,35.912596,-80.209805,2023-07-05T15:16:00Z,25,5.15,Electric,No Show,63.74,2.09,78.86,14.92,3.8,4.4,Cash,False
TRP0001861,DRV00160,RDR000756,Houston,35.170362,-81.298946,35.234029,-111.665883,2023-11-24T15:32:00Z,6,44.28,Economy,No Show,79.16,2.13,226.06,2.5,1.7,2.7,Corporate,False
TRP0001862,DRV00196,RDR001875,Dallas,37.783218,-81.53941,40.61498,-98.398402,2023-03-25T04:15:00Z,24,30.85,SUV,In Progress,57.46,2.08,66.99,3.48,2.4,4.6,Card,False
TRP0001863,DRV00177,RDR001711,San Antonio,37.48819,-84.322046,40.607721,-110.755036,2023-03-10T16:01:00Z,83,48.28,Premium,Completed,148.55,2.72,296.25,13.56,1.1,1.5,Wallet,False
TRP0001864,DRV00010,RDR001171,Dallas,35.290108,-97.532591,39.21556,-87.98743,2023-05-23T03:56:00Z,51,7.11,Electric,No Show,100.1,2.39,224.48,0.61,1.9,4.8,Card,False
TRP0001865,DRV00219,RDR001820,Phoenix,36.396405,-89.212101,40.677616,-106.43466,2023-09-04T20:40:00Z,75,48.33,Motorbike,Cancelled,96.66,2.5,234.39,1.95,3.6,1.2,Card,False
TRP0001866,DRV00261,RDR000356,Chicago,36.154245,-82.344008,38.139288,-97.886555,2023-12-31T15:50:00Z,61,12.89,Economy,No Show,127.39,2.29,175.39,18.66,4.7,1.6,Wallet,False
TRP0001867,DRV00116,RDR000263,Philadelphia,35.880667,-83.612072,36.815145,-83.351682,2023-08-22T14:16:00Z,18,47.09,Comfort,No Show,22.69,1.89,38.08,3.3,1.4,4.2,Wallet,False
TRP0001868,DRV00048,RDR000885,Los Angeles,40.962246,-107.772657,36.027694,-94.093984,2023-10-26T12:45:00Z,38,5.44,SUV,In Progress,80.37,2.08,161.62,5.95,4.2,1.1,Wallet,False
TRP0001869,DRV00170,RDR001204,Phoenix,39.174865,-106.903715,38.307095,-82.378194,2023-06-09T14:48:00Z,82,45.06,Premium,In Progress,104.72,1.11,185.0,14.03,3.9,2.0,Cash,False
TRP0001870,DRV00124,RDR001994,San Diego,40.469683,-104.028104,33.64971,-99.11411,2023-12-07T22:41:00Z,83,6.97,Economy,In Progress,11.02,2.18,17.41,14.92,2.8,2.8,Card,False
TRP0001871,DRV00111,RDR001782,Philadelphia,37.59353,-90.17199,35.324611,-89.325386,2023-10-27T04:45:00Z,12,36.02,Economy,Completed,131.35,1.23,278.53,14.97,1.7,4.8,Wallet,True
TRP0001872,DRV00045,RDR000999,Dallas,37.567578,-111.806229,38.39747,-95.26683,2023-10-26T12:56:00Z,60,31.13,Economy,No Show,34.42,1.58,100.5,18.87,4.5,3.7,Card,False
TRP0001873,DRV00284,RDR001627,Philadelphia,34.081163,-116.020339,38.744791,-112.45037,2023-01-16T03:47:00Z,21,31.54,Electric,No Show,122.08,1.36,321.56,13.36,3.4,2.6,Wallet,True
TRP0001874,DRV00165,RDR000519,Dallas,39.936326,-83.475143,39.089226,-92.572193,2023-07-23T14:06:00Z,77,24.68,Premium,Completed,53.01,2.33,53.85,14.26,3.5,2.4,Corporate,False
TRP0001875,DRV00140,RDR001380,Chicago,40.198458,-104.815082,40.807639,-86.848102,2023-07-21T13:22:00Z,24,8.25,Electric,Cancelled,74.11,2.24,195.07,3.97,1.2,5.0,Card,False
TRP0001876,DRV00064,RDR000131,San Jose,34.440331,-108.22855,40.280684,-108.744762,2023-05-01T10:14:00Z,21,29.52,Economy,In Progress,112.21,1.93,263.81,13.6,3.0,1.9,Cash,False
TRP0001877,DRV00172,RDR000424,Los Angeles,38.324926,-117.591621,38.670875,-91.436996,2023-11-03T02:16:00Z,63,26.84,SUV,Completed,50.43,1.94,98.58,12.59,3.7,1.7,Card,False
TRP0001878,DRV00044,RDR000986,Phoenix,39.738952,-73.159805,36.144292,-86.140807,2023-07-31T19:48:00Z,75,47.05,Electric,In Progress,90.66,2.67,140.15,3.03,4.4,4.7,Card,False
TRP0001879,DRV00062,RDR000472,Chicago,35.946018,-98.956207,38.251469,-106.975905,2023-01-26T06:09:00Z,23,37.66,Electric,No Show,45.61,2.51,80.9,19.78,4.7,2.5,Cash,False
TRP0001880,DRV00167,RDR000656,San Jose,38.834361,-96.645306,37.481888,-113.787253,2023-01-29T21:31:00Z,50,26.83,Motorbike,Cancelled,74.97,2.05,108.56,11.91,4.2,4.4,Wallet,False
TRP0001881,DRV00037,RDR001249,Philadelphia,38.581354,-82.509621,34.636877,-99.780232,2023-05-02T03:49:00Z,50,9.58,Electric,In Progress,15.96,1.35,46.67,8.83,2.6,2.2,Cash,True
TRP0001882,DRV00299,RDR000690,Philadelphia,36.14599,-73.354316,34.741697,-117.257056,2023-11-30T12:12:00Z,82,16.26,Motorbike,In Progress,91.96,1.29,262.19,15.85,1.2,3.7,Corporate,False
TRP0001883,DRV00029,RDR001977,Philadelphia,40.68083,-85.946352,38.183795,-78.800723,2023-09-14T03:05:00Z,61,22.54,Comfort,Cancelled,130.91,2.48,226.2,17.27,4.0,4.5,Corporate,False
TRP0001884,DRV00213,RDR001288,Phoenix,40.094708,-83.556025,37.765576,-91.866478,2023-10-06T12:28:00Z,22,18.56,Economy,In Progress,73.96,1.94,83.01,7.21,3.1,3.3,Card,False
TRP0001885,DRV00046,RDR001240,Houston,36.073445,-83.548962,40.443585,-103.345388,2023-12-27T17:11:00Z,90,49.29,Electric,In Progress,89.41,1.02,206.87,11.48,1.9,3.8,Card,False
TRP0001886,DRV00066,RDR001670,Dallas,35.09456,-117.112985,33.514708,-98.444852,2023-10-07T17:18:00Z,75,19.86,Motorbike,Completed,31.67,1.72,62.2,13.86,4.0,5.0,Wallet,False
TRP0001887,DRV00192,RDR000848,Chicago,39.023106,-96.718545,38.331467,-77.176309,2023-06-22T17:38:00Z,77,3.62,Premium,Cancelled,54.92,1.31,131.01,7.23,1.5,3.2,Corporate,True
TRP0001888,DRV00224,RDR000303,New York,37.375504,-78.86039,34.418687,-76.222616,2023-05-01T11:09:00Z,87,10.15,Electric,In Progress,25.25,2.05,50.39,7.49,4.6,2.4,Corporate,False
TRP0001889,DRV00249,RDR000635,San Diego,39.803941,-95.552343,36.298881,-87.585032,2023-06-14T01:29:00Z,54,47.19,Electric,Cancelled,80.36,2.79,119.8,15.16,4.7,1.5,Wallet,True
TRP0001890,DRV00270,RDR000826,Houston,38.920277,-81.152883,40.535707,-84.242452,2023-12-13T10:34:00Z,71,27.54,Electric,Completed,73.59,2.3,120.7,0.21,1.0,4.6,Corporate,False
TRP0001891,DRV00252,RDR000892,Phoenix,33.635035,-108.453456,37.251125,-83.262327,2023-10-08T13:24:00Z,35,40.28,Electric,Cancelled,40.28,2.66,103.58,5.91,4.1,2.0,Cash,False
TRP0001892,DRV00154,RDR001176,San Jose,36.267391,-107.700813,40.621383,-92.02793,2023-03-17T04:50:00Z,58,40.95,Comfort,In Progress,43.65,2.84,58.51,2.29,4.7,2.4,Cash,False
TRP0001893,DRV00249,RDR001022,San Diego,34.95899,-73.58756,33.40223,-74.636639,2023-03-01T19:18:00Z,72,14.86,Electric,Completed,133.25,1.64,302.05,5.05,1.5,2.7,Corporate,False
TRP0001894,DRV00084,RDR001204,San Jose,36.894496,-107.369071,40.761932,-101.005787,2023-10-20T17:48:00Z,36,29.96,Premium,No Show,55.24,2.16,122.25,1.86,4.0,2.9,Cash,False
TRP0001895,DRV00224,RDR001083,New York,37.217225,-94.421228,39.449911,-95.231568,2023-11-01T21:43:00Z,80,18.56,Electric,No Show,67.86,2.81,186.22,9.05,2.0,4.2,Wallet,False
TRP0001896,DRV00136,RDR000133,San Jose,40.350552,-107.057875,37.515896,-109.850932,2023-09-03T08:30:00Z,78,47.93,SUV,In Progress,140.11,1.97,206.52,12.8,1.3,1.9,Wallet,False
TRP0001897,DRV00228,RDR001879,New York,37.966744,-76.250217,39.047631,-80.532712,2023-08-29T10:23:00Z,11,18.77,Economy,In Progress,118.46,2.19,276.92,16.97,1.9,3.9,Card,True
TRP0001898,DRV00031,RDR000719,Los Angeles,38.91551,-98.283243,36.038272,-93.226188,2023-05-26T01:20:00Z,3,16.52,Comfort,Completed,49.99,2.14,77.71,18.51,2.2,1.5,Corporate,True
TRP0001899,DRV00069,RDR001810,Phoenix,40.282186,-83.135055,39.104021,-102.869437,2023-04-14T11:56:00Z,31,9.83,Electric,Cancelled,39.3,2.75,68.26,18.9,2.3,4.6,Card,False
TRP0001900,DRV00081,RDR001877,Phoenix,33.000746,-95.946096,36.910367,-89.685733,2023-11-21T15:32:00Z,17,25.44,Motorbike,Cancelled,90.38,2.56,232.6,19.68,2.9,4.8,Cash,True
TRP0001901,DRV00241,RDR001056,Houston,38.79788,-78.956229,39.764349,-99.463825,2023-10-19T15:42:00Z,76,23.05,Motorbike,In Progress,97.26,2.01,160.65,6.7,1.0,4.5,Card,False
TRP0001902,DRV00143,RDR001443,Los Angeles,34.12397,-100.012157,40.561236,-77.737803,2023-01-14T21:05:00Z,86,49.8,Comfort,Completed,9.82,2.86,21.84,14.21,3.8,1.6,Wallet,False
TRP0001903,DRV00230,RDR000487,New York,33.125597,-90.048159,38.365689,-84.797376,2023-08-06T15:07:00Z,46,26.08,Comfort,Completed,45.58,1.92,74.7,11.68,4.4,4.8,Corporate,False
TRP0001904,DRV00143,RDR001468,Los Angeles,40.034165,-82.606407,39.779552,-97.284108,2023-01-18T16:42:00Z,42,40.18,Comfort,No Show,84.38,1.01,139.96,6.31,1.8,3.2,Card,False
TRP0001905,DRV00101,RDR000978,Chicago,34.135481,-94.529182,39.963422,-75.449959,2023-01-18T14:47:00Z,45,37.21,Comfort,Completed,93.93,1.7,243.75,17.04,2.6,2.7,Cash,True
TRP0001906,DRV00066,RDR000497,Dallas,37.422325,-82.837563,39.623552,-109.757743,2023-09-24T10:14:00Z,42,26.97,Motorbike,In Progress,60.05,2.14,157.84,15.42,1.4,4.9,Cash,False
TRP0001907,DRV00044,RDR000006,Phoenix,39.966369,-98.825331,34.537729,-116.409689,2023-09-28T11:33:00Z,15,11.52,Electric,Cancelled,73.48,1.07,155.67,13.67,3.0,4.9,Corporate,True
TRP0001908,DRV00217,RDR000872,New York,35.687777,-99.380645,40.474459,-96.63385,2023-07-10T11:36:00Z,27,22.43,Premium,No Show,81.75,1.9,121.56,18.28,4.2,2.2,Card,False
TRP0001909,DRV00227,RDR000025,Dallas,35.349313,-109.952402,38.507566,-81.861827,2023-09-30T20:39:00Z,86,24.33,Comfort,Completed,22.23,1.05,46.26,6.4,2.3,2.8,Cash,False
TRP0001910,DRV00249,RDR001289,San Diego,34.191831,-94.31223,34.223328,-75.646018,2023-01-09T09:05:00Z,48,25.44,Electric,No Show,118.28,1.12,228.73,19.0,4.1,3.3,Card,False
TRP0001911,DRV00195,RDR001570,San Antonio,38.444252,-112.843875,35.746211,-101.497418,2023-07-15T13:05:00Z,87,1.18,Premium,Cancelled,20.48,2.3,21.16,5.51,3.7,2.4,Card,True
TRP0001912,DRV00160,RDR001313,Houston,37.429847,-111.799945,38.009546,-116.960331,2023-10-20T19:43:00Z,40,17.12,Economy,Completed,7.99,2.85,14.13,12.14,2.2,2.0,Corporate,False
