rating_id,trip_id,driver_id,rider_id,rating_by,rating_value,review_text,cleanliness_score,punctuality_score,communication_score,rating_timestamp
RTG001604,TRP0002479,DRV00276,RDR000326,rider,4.7,Review comment 1604,4,4,1,2023-08-19T00:00:00Z
RTG001605,TRP0001222,DRV00164,RDR001718,driver,1.9,Review comment 1605,3,4,5,2023-03-14T00:00:00Z
RTG001606,TRP0000355,DRV00235,RDR000233,driver,3.7,Review comment 1606,2,5,5,2023-03-01T00:00:00Z
RTG001607,TRP0001162,DRV00005,RDR000715,driver,2.5,Review comment 1607,3,4,3,2023-11-25T00:00:00Z
RTG001608,TRP0003815,DRV00270,RDR001146,rider,1.1,Review comment 1608,3,3,4,2023-06-05T00:00:00Z
RTG001609,TRP0003762,DRV00071,RDR000507,rider,3.1,Review comment 1609,3,5,3,2023-03-15T00:00:00Z
RTG001610,TRP0002888,DRV00078,RDR001503,driver,1.7,Review comment 1610,5,2,3,2023-03-11T00:00:00Z
RTG001611,TRP0002845,DRV00074,RDR001980,rider,4.1,Review comment 1611,5,1,3,2023-03-20T00:00:00Z
RTG001612,TRP0002717,DRV00026,RDR000069,driver,3.1,Review comment 1612,3,2,2,2023-11-23T00:00:00Z
RTG001613,TRP0002457,DRV00092,RDR001163,rider,1.8,Review comment 1613,4,5,1,2023-09-03T00:00:00Z
RTG001614,TRP0002025,DRV00072,RDR001725,rider,1.6,Review comment 1614,3,1,3,2023-07-24T00:00:00Z
RTG001615,TRP0003660,DRV00252,RDR000059,rider,1.8,Review comment 1615,4,5,5,2023-12-27T00:00:00Z
RTG001616,TRP0003865,DRV00006,RDR000978,driver,2.3,Review comment 1616,5,2,1,2023-06-17T00:00:00Z
RTG001617,TRP0000034,DRV00228,RDR001438,driver,3.4,Review comment 1617,5,5,4,2023-07-11T00:00:00Z
RTG001618,TRP0002169,DRV00154,RDR000696,driver,1.6,Review comment 1618,3,4,2,2023-05-20T00:00:00Z
RTG001619,TRP0003213,DRV00015,RDR000082,rider,4.1,Review comment 1619,5,5,4,2023-08-02T00:00:00Z
RTG001620,TRP0001085,DRV00291,RDR001317,rider,4.0,Review comment 1620,1,4,5,2023-08-06T00:00:00Z
RTG001621,TRP0001050,DRV00214,RDR000262,driver,3.5,Review comment 1621,1,4,3,2023-05-22T00:00:00Z
RTG001622,TRP0002725,DRV00299,RDR001845,rider,3.9,Review comment 1622,4,1,1,2023-11-28T00:00:00Z
RTG001623,TRP0001191,DRV00144,RDR001087,rider,2.4,Review comment 1623,3,1,1,2023-06-28T00:00:00Z
RTG001624,TRP0003200,DRV00145,RDR000690,rider,5.0,Review comment 1624,4,3,4,2023-09-21T00:00:00Z
RTG001625,TRP0003431,DRV00029,RDR001827,driver,1.3,Review comment 1625,2,2,3,2023-11-26T00:00:00Z
RTG001626,TRP0002802,DRV00206,RDR001273,driver,2.5,Review comment 1626,2,4,5,2023-01-26T00:00:00Z
RTG001627,TRP0003643,DRV00209,RDR001007,rider,1.3,Review comment 1627,5,4,2,2023-03-26T00:00:00Z
RTG001628,TRP0000956,DRV00217,RDR000734,driver,4.1,Review comment 1628,2,3,2,2023-08-13T00:00:00Z
RTG001629,TRP0002148,DRV00100,RDR000043,driver,1.9,Review comment 1629,4,1,1,2023-11-19T00:00:00Z
RTG001630,TRP0002564,DRV00002,RDR000503,rider,4.1,Review comment 1630,1,4,5,2023-10-11T00:00:00Z
RTG001631,TRP0003914,DRV00037,RDR000384,driver,3.1,Review comment 1631,2,2,2,2023-04-29T00:00:00Z
RTG001632,TRP0000405,DRV00027,RDR000881,driver,2.2,Review comment 1632,3,5,4,2023-05-11T00:00:00Z
RTG001633,TRP0003686,DRV00140,RDR001285,rider,4.3,Review comment 1633,4,1,3,2023-10-09T00:00:00Z
RTG001634,TRP0003240,DRV00006,RDR000623,rider,1.9,Review comment 1634,1,4,1,2023-05-29T00:00:00Z
RTG001635,TRP0003588,DRV00256,RDR000636,driver,1.2,Review comment 1635,1,5,5,2023-06-27T00:00:00Z
RTG001636,TRP0002106,DRV00106,RDR001455,driver,1.7,Review comment 1636,3,1,1,2023-11-18T00:00:00Z
RTG001637,TRP0000326,DRV00098,RDR000154,rider,4.8,Review comment 1637,4,2,1,2023-04-19T00:00:00Z
RTG001638,TRP0003341,DRV00124,RDR001177,rider,4.2,Review comment 1638,3,1,5,2023-07-17T00:00:00Z
RTG001639,TRP0003107,DRV00050,RDR001271,rider,4.1,Review comment 1639,4,5,1,2023-01-05T00:00:00Z
RTG001640,TRP0001821,DRV00221,RDR001555,driver,2.1,Review comment 1640,2,4,2,2023-02-23T00:00:00Z
RTG001641,TRP0001162,DRV00005,RDR000715,rider,2.0,Review comment 1641,5,2,2,2023-05-12T00:00:00Z
RTG001642,TRP0002938,DRV00272,RDR001831,driver,4.5,Review comment 1642,5,3,1,2023-07-11T00:00:00Z
RTG001643,TRP0000985,DRV00243,RDR000448,driver,1.4,Review comment 1643,2,3,1,2023-11-04T00:00:00Z
RTG001644,TRP0001971,DRV00213,RDR001801,driver,1.7,Review comment 1644,4,1,4,2023-07-30T00:00:00Z
RTG001645,TRP0003971,DRV00104,RDR000491,driver,3.8,Review comment 1645,2,1,1,2023-04-25T00:00:00Z
RTG001646,TRP0002620,DRV00201,RDR001593,rider,3.5,Review comment 1646,2,4,4,2023-05-31T00:00:00Z
RTG001647,TRP0000256,DRV00265,RDR000026,rider,3.4,Review comment 1647,3,2,2,2023-09-18T00:00:00Z
RTG001648,TRP0001467,DRV00228,RDR001087,rider,1.7,Review comment 1648,3,2,2,2023-12-29T00:00:00Z
RTG001649,TRP0000035,DRV00059,RDR000410,rider,2.6,Review comment 1649,2,2,1,2023-06-12T00:00:00Z
RTG001650,TRP0000123,DRV00297,RDR000613,driver,4.6,Review comment 1650,5,2,4,2023-09-08T00:00:00Z
RTG001651,TRP0000804,DRV00097,RDR001629,driver,4.0,Review comment 1651,4,2,3,2023-08-06T00:00:00Z
RTG001652,TRP0002753,DRV00163,RDR001221,driver,1.6,Review comment 1652,4,4,3,2023-11-13T00:00:00Z
RTG001653,TRP0002452,DRV00047,RDR001537,rider,4.7,Review comment 1653,3,1,5,2023-11-04T00:00:00Z
RTG001654,TRP0000512,DRV00186,RDR001437,driver,2.8,Review comment 1654,2,4,4,2023-07-27T00:00:00Z
RTG001655,TRP0000058,DRV00095,RDR000372,driver,1.7,Review comment 1655,5,2,4,2023-09-09T00:00:00Z
RTG001656,TRP0000656,DRV00089,RDR000533,driver,2.3,Review comment 1656,3,3,1,2023-06-29T00:00:00Z
RTG001657,TRP0000861,DRV00155,RDR001722,driver,4.7,Review comment 1657,1,5,4,2023-01-23T00:00:00Z
RTG001658,TRP0003214,DRV00112,RDR000909,driver,3.0,Review comment 1658,5,3,1,2023-11-23T00:00:00Z
RTG001659,TRP0000313,DRV00066,RDR000319,driver,1.4,Review comment 1659,3,5,4,2023-10-07T00:00:00Z
RTG001660,TRP0001884,DRV00213,RDR001288,rider,4.8,Review comment 1660,5,5,3,2023-06-12T00:00:00Z
RTG001661,TRP0001565,DRV00171,RDR001040,rider,3.1,Review comment 1661,1,2,3,2023-11-14T00:00:00Z
RTG001662,TRP0002985,DRV00045,RDR001581,rider,3.8,Review comment 1662,4,4,3,2023-06-15T00:00:00Z
RTG001663,TRP0002857,DRV00230,RDR000918,rider,3.6,Review comment 1663,1,1,5,2023-04-13T00:00:00Z
RTG001664,TRP0002169,DRV00154,RDR000696,rider,3.5,Review comment 1664,4,2,4,2023-11-13T00:00:00Z
RTG001665,TRP0003831,DRV00166,RDR001786,driver,1.9,Review comment 1665,4,4,5,2023-10-19T00:00:00Z
RTG001666,TRP0002735,DRV00231,RDR000445,rider,4.7,Review comment 1666,5,4,2,2023-03-30T00:00:00Z
RTG001667,TRP0000834,DRV00024,RDR001637,rider,2.1,Review comment 1667,1,1,2,2023-06-19T00:00:00Z
RTG001668,TRP0000991,DRV00138,RDR000481,driver,4.5,Review comment 1668,3,3,3,2023-11-20T00:00:00Z
RTG001669,TRP0001203,DRV00218,RDR000276,rider,4.4,Review comment 1669,2,1,1,2023-03-05T00:00:00Z
RTG001670,TRP0003933,DRV00215,RDR000397,rider,2.3,Review comment 1670,4,4,4,2023-10-21T00:00:00Z
RTG001671,TRP0003185,DRV00164,RDR000812,driver,2.6,Review comment 1671,1,2,5,2023-04-08T00:00:00Z
RTG001672,TRP0002928,DRV00054,RDR001107,driver,2.0,Review comment 1672,1,5,2,2023-07-26T00:00:00Z
RTG001673,TRP0003756,DRV00262,RDR000035,rider,1.9,Review comment 1673,3,5,4,2023-07-06T00:00:00Z
RTG001674,TRP0001951,DRV00218,RDR000479,driver,3.0,Review comment 1674,4,4,4,2023-02-22T00:00:00Z
RTG001675,TRP0000690,DRV00177,RDR001116,driver,4.3,Review comment 1675,4,3,1,2023-05-12T00:00:00Z
RTG001676,TRP0002837,DRV00087,RDR000800,rider,2.2,Review comment 1676,1,1,1,2023-10-22T00:00:00Z
RTG001677,TRP0001679,DRV00095,RDR000010,rider,1.1,Review comment 1677,3,1,5,2023-02-04T00:00:00Z
RTG001678,TRP0003270,DRV00074,RDR001653,rider,2.7,Review comment 1678,2,1,4,2023-07-17T00:00:00Z
RTG001679,TRP0003393,DRV00215,RDR001137,driver,1.3,Review comment 1679,2,1,1,2023-02-17T00:00:00Z
RTG001680,TRP0002872,DRV00035,RDR000586,driver,2.1,Review comment 1680,1,5,5,2023-10-27T00:00:00Z
RTG001681,TRP0001005,DRV00016,RDR001058,driver,2.8,Review comment 1681,2,1,1,2023-02-24T00:00:00Z
RTG001682,TRP0000324,DRV00144,RDR001834,rider,2.6,Review comment 1682,1,2,1,2023-09-29T00:00:00Z
RTG001683,TRP0001366,DRV00053,RDR001323,driver,1.9,Review comment 1683,1,4,1,2023-03-31T00:00:00Z
RTG001684,TRP0003436,DRV00099,RDR001749,driver,2.3,Review comment 1684,3,1,5,2023-07-07T00:00:00Z
RTG001685,TRP0003743,DRV00172,RDR001992,rider,1.9,Review comment 1685,2,2,2,2023-08-04T00:00:00Z
RTG001686,TRP0001772,DRV00288,RDR001029,driver,1.2,Review comment 1686,5,1,1,2023-09-02T00:00:00Z
RTG001687,TRP0002600,DRV00211,RDR000692,rider,4.3,Review comment 1687,3,4,5,2023-06-01T00:00:00Z
RTG001688,TRP0002453,DRV00293,RDR000347,rider,2.1,Review comment 1688,4,5,5,2023-05-21T00:00:00Z
RTG001689,TRP0002015,DRV00247,RDR000269,rider,2.0,Review comment 1689,2,3,1,2023-03-31T00:00:00Z
RTG001690,TRP0000055,DRV00129,RDR001866,rider,2.1,Review comment 1690,3,1,3,2023-09-18T00:00:00Z
RTG001691,TRP0000723,DRV00009,RDR000795,driver,1.9,Review comment 1691,4,3,4,2023-09-17T00:00:00Z
RTG001692,TRP0002967,DRV00278,RDR001020,driver,3.9,Review comment 1692,4,5,4,2023-11-18T00:00:00Z
RTG001693,TRP0001052,DRV00175,RDR001426,driver,4.1,Review comment 1693,1,2,4,2023-09-20T00:00:00Z
RTG001694,TRP0002523,DRV00221,RDR000467,rider,1.3,Review comment 1694,3,3,4,2023-02-25T00:00:00Z
RTG001695,TRP0002566,DRV00089,RDR000401,driver,1.3,Review comment 1695,1,3,3,2023-01-20T00:00:00Z
RTG001696,TRP0001099,DRV00078,RDR000321,rider,4.1,Review comment 1696,3,4,4,2023-10-03T00:00:00Z
RTG001697,TRP0000541,DRV00074,RDR000796,driver,2.2,Review comment 1697,2,2,1,2023-05-26T00:00:00Z
RTG001698,TRP0002795,DRV00118,RDR000377,driver,1.1,Review comment 1698,4,4,5,2023-02-08T00:00:00Z
RTG001699,TRP0003601,DRV00093,RDR000504,driver,1.8,Review comment 1699,5,2,5,2023-07-08T00:00:00Z
RTG001700,TRP0003398,DRV00209,RDR000508,driver,3.9,Review comment 1700,3,4,4,2023-06-28T00:00:00Z
RTG001701,TRP0000010,DRV00163,RDR001903,driver,2.2,Review comment 1701,4,4,3,2023-05-17T00:00:00Z
RTG001702,TRP0002672,DRV00084,RDR000430,driver,1.9,Review comment 1702,2,5,4,2023-09-03T00:00:00Z
RTG001703,TRP0002132,DRV00135,RDR000175,rider,1.8,Review comment 1703,2,4,5,2023-05-20T00:00:00Z
RTG001704,TRP0002980,DRV00084,RDR001762,rider,3.5,Review comment 1704,4,3,1,2023-06-10T00:00:00Z
RTG001705,TRP0002582,DRV00223,RDR000208,rider,2.9,Review comment 1705,1,4,3,2023-09-04T00:00:00Z
RTG001706,TRP0002673,DRV00062,RDR000110,rider,1.6,Review comment 1706,5,2,4,2023-02-26T00:00:00Z
RTG001707,TRP0000809,DRV00255,RDR000212,rider,2.2,Review comment 1707,1,1,2,2023-10-07T00:00:00Z
RTG001708,TRP0001978,DRV00218,RDR000171,rider,3.7,Review comment 1708,1,2,4,2023-04-03T00:00:00Z
RTG001709,TRP0001981,DRV00215,RDR001849,driver,2.6,Review comment 1709,5,3,2,2023-03-07T00:00:00Z
RTG001710,TRP0002989,DRV00057,RDR001472,driver,1.5,Review comment 1710,2,2,4,2023-08-24T00:00:00Z
RTG001711,TRP0001057,DRV00036,RDR001911,driver,4.2,Review comment 1711,1,5,2,2023-08-05T00:00:00Z
RTG001712,TRP0002775,DRV00205,RDR000505,rider,2.9,Review comment 1712,5,5,1,2023-08-17T00:00:00Z
RTG001713,TRP0003113,DRV00002,RDR001430,rider,1.3,Review comment 1713,1,4,1,2023-02-10T00:00:00Z
RTG001714,TRP0002913,DRV00111,RDR000157,rider,2.2,Review comment 1714,1,2,4,2023-01-28T00:00:00Z
RTG001715,TRP0000805,DRV00275,RDR001496,driver,1.0,Review comment 1715,2,4,5,2023-02-26T00:00:00Z
RTG001716,TRP0001433,DRV00193,RDR001707,driver,3.9,Review comment 1716,5,3,5,2023-10-15T00:00:00Z
RTG001717,TRP0001948,DRV00067,RDR001789,driver,3.9,Review comment 1717,2,5,1,2023-01-23T00:00:00Z
RTG001718,TRP0002693,DRV00121,RDR001457,rider,1.4,Review comment 1718,5,2,5,2023-10-23T00:00:00Z
RTG001719,TRP0001646,DRV00254,RDR001603,rider,2.5,Review comment 1719,2,2,1,2023-04-27T00:00:00Z
RTG001720,TRP0000988,DRV00243,RDR001128,driver,3.1,Review comment 1720,4,2,4,2023-09-17T00:00:00Z
RTG001721,TRP0003372,DRV00249,RDR001462,driver,1.1,Review comment 1721,5,3,1,2023-05-24T00:00:00Z
RTG001722,TRP0001103,DRV00177,RDR000392,driver,3.6,Review comment 1722,1,1,1,2023-07-27T00:00:00Z
RTG001723,TRP0002710,DRV00118,RDR001409,rider,1.6,Review comment 1723,1,1,1,2023-06-09T00:00:00Z
RTG001724,TRP0002785,DRV00135,RDR000359,rider,1.4,Review comment 1724,5,5,5,2023-04-22T00:00:00Z
RTG001725,TRP0003721,DRV00235,RDR000009,driver,3.8,Review comment 1725,1,4,2,2023-04-08T00:00:00Z
RTG001726,TRP0000463,DRV00278,RDR000036,rider,2.5,Review comment 1726,4,1,3,2023-03-19T00:00:00Z
RTG001727,TRP0000177,DRV00074,RDR001076,driver,1.5,Review comment 1727,3,1,2,2023-05-18T00:00:00Z
RTG001728,TRP0002362,DRV00169,RDR001234,rider,4.4,Review comment 1728,3,2,1,2023-09-11T00:00:00Z
RTG001729,TRP0003388,DRV00030,RDR000594,rider,3.6,Review comment 1729,3,2,2,2023-04-11T00:00:00Z
RTG001730,TRP0000505,DRV00280,RDR001054,rider,3.2,Review comment 1730,3,1,3,2023-11-21T00:00:00Z
RTG001731,TRP0003815,DRV00270,RDR001146,rider,2.8,Review comment 1731,4,3,3,2023-10-19T00:00:00Z
RTG001732,TRP0003330,DRV00056,RDR001539,rider,4.8,Review comment 1732,3,2,2,2023-05-17T00:00:00Z
RTG001733,TRP0000674,DRV00100,RDR001243,driver,4.4,Review comment 1733,3,4,3,2023-10-20T00:00:00Z
RTG001734,TRP0001325,DRV00031,RDR000956,driver,2.6,Review comment 1734,3,5,2,2023-11-01T00:00:00Z
RTG001735,TRP0003147,DRV00110,RDR001663,driver,3.6,Review comment 1735,5,4,3,2023-03-27T00:00:00Z
RTG001736,TRP0002126,DRV00296,RDR001424,rider,3.1,Review comment 1736,4,1,2,2023-08-07T00:00:00Z
RTG001737,TRP0000542,DRV00208,RDR000927,driver,2.3,Review comment 1737,3,2,2,2023-05-31T00:00:00Z
RTG001738,TRP0003374,DRV00105,RDR000302,rider,1.3,Review comment 1738,4,2,1,2023-10-09T00:00:00Z
RTG001739,TRP0000942,DRV00271,RDR001100,driver,3.8,Review comment 1739,4,1,1,2023-09-24T00:00:00Z
RTG001740,TRP0001672,DRV00063,RDR001052,rider,4.5,Review comment 1740,4,3,5,2023-02-10T00:00:00Z
RTG001741,TRP0002456,DRV00138,RDR000783,driver,1.1,Review comment 1741,4,4,5,2023-05-12T00:00:00Z
RTG001742,TRP0000557,DRV00154,RDR001526,driver,4.6,Review comment 1742,3,3,4,2023-12-03T00:00:00Z
RTG001743,TRP0000624,DRV00041,RDR000920,driver,4.9,Review comment 1743,3,5,2,2023-04-14T00:00:00Z
RTG001744,TRP0002272,DRV00152,RDR001534,driver,1.5,Review comment 1744,4,2,1,2023-11-08T00:00:00Z
RTG001745,TRP0002093,DRV00226,RDR000017,driver,3.9,Review comment 1745,1,3,3,2023-11-19T00:00:00Z
RTG001746,TRP0003736,DRV00194,RDR001316,rider,3.2,Review comment 1746,5,3,4,2023-10-21T00:00:00Z
RTG001747,TRP0002684,DRV00289,RDR000931,driver,2.4,Review comment 1747,2,5,3,2023-08-26T00:00:00Z
RTG001748,TRP0000896,DRV00175,RDR000839,driver,4.9,Review comment 1748,5,2,4,2023-08-09T00:00:00Z
RTG001749,TRP0001766,DRV00070,RDR000112,rider,1.5,Review comment 1749,2,1,4,2023-07-17T00:00:00Z
RTG001750,TRP0003113,DRV00002,RDR001430,rider,4.4,Review comment 1750,5,4,3,2023-12-23T00:00:00Z
RTG001751,TRP0000010,DRV00163,RDR001903,driver,3.8,Review comment 1751,5,4,1,2023-10-12T00:00:00Z
RTG001752,TRP0001831,DRV00235,RDR001686,rider,4.6,Review comment 1752,3,1,1,2023-01-07T00:00:00Z
RTG001753,TRP0001789,DRV00213,RDR001375,driver,3.9,Review comment 1753,4,3,3,2023-12-04T00:00:00Z
RTG001754,TRP0001125,DRV00072,RDR000575,rider,2.4,Review comment 1754,1,2,1,2023-12-09T00:00:00Z
RTG001755,TRP0003760,DRV00149,RDR001216,rider,3.1,Review comment 1755,2,2,5,2023-06-20T00:00:00Z
RTG001756,TRP0003056,DRV00296,RDR000663,driver,2.3,Review comment 1756,5,1,5,2023-01-29T00:00:00Z
RTG001757,TRP0001435,DRV00125,RDR000344,rider,3.1,Review comment 1757,3,2,3,2023-08-03T00:00:00Z
RTG001758,TRP0001359,DRV00028,RDR000009,rider,4.8,Review comment 1758,2,2,3,2023-12-30T00:00:00Z
RTG001759,TRP0000098,DRV00023,RDR000065,rider,1.1,Review comment 1759,1,2,1,2023-10-11T00:00:00Z
RTG001760,TRP0002051,DRV00146,RDR000540,driver,3.6,Review comment 1760,2,2,3,2023-09-23T00:00:00Z
RTG001761,TRP0002457,DRV00092,RDR001163,rider,4.0,Review comment 1761,4,2,5,2023-10-29T00:00:00Z
RTG001762,TRP0001346,DRV00161,RDR000463,driver,1.2,Review comment 1762,5,4,2,2024-01-01T00:00:00Z
RTG001763,TRP0002709,DRV00299,RDR001706,driver,2.4,Review comment 1763,4,4,3,2023-07-31T00:00:00Z
RTG001764,TRP0003059,DRV00146,RDR000259,rider,1.3,Review comment 1764,1,1,5,2023-05-17T00:00:00Z
RTG001765,TRP0003588,DRV00256,RDR000636,rider,3.5,Review comment 1765,5,1,1,2023-08-05T00:00:00Z
RTG001766,TRP0003138,DRV00028,RDR001519,rider,2.4,Review comment 1766,4,3,1,2023-05-12T00:00:00Z
RTG001767,TRP0001617,DRV00224,RDR001955,rider,4.8,Review comment 1767,2,3,2,2023-01-10T00:00:00Z
RTG001768,TRP0000052,DRV00279,RDR001810,driver,4.4,Review comment 1768,5,3,1,2023-05-04T00:00:00Z
RTG001769,TRP0002650,DRV00169,RDR001850,driver,2.2,Review comment 1769,5,5,1,2023-10-19T00:00:00Z
RTG001770,TRP0001494,DRV00096,RDR001035,driver,1.0,Review comment 1770,4,4,3,2023-11-11T00:00:00Z
RTG001771,TRP0001469,DRV00089,RDR001354,rider,1.8,Review comment 1771,3,3,3,2023-11-09T00:00:00Z
RTG001772,TRP0002836,DRV00054,RDR000057,rider,2.3,Review comment 1772,2,1,3,2023-09-24T00:00:00Z
RTG001773,TRP0003015,DRV00234,RDR000766,rider,1.8,Review comment 1773,3,1,2,2023-12-03T00:00:00Z
RTG001774,TRP0001697,DRV00094,RDR000871,driver,1.0,Review comment 1774,5,5,2,2023-10-12T00:00:00Z
RTG001775,TRP0002692,DRV00194,RDR001457,driver,2.4,Review comment 1775,5,5,4,2023-10-05T00:00:00Z
RTG001776,TRP0003454,DRV00265,RDR000685,rider,2.6,Review comment 1776,4,4,3,2023-04-11T00:00:00Z
RTG001777,TRP0000124,DRV00056,RDR000180,driver,2.8,Review comment 1777,5,4,3,2023-01-21T00:00:00Z
RTG001778,TRP0000610,DRV00129,RDR001758,driver,4.4,Review comment 1778,5,4,2,2023-07-19T00:00:00Z
RTG001779,TRP0000670,DRV00049,RDR001478,rider,3.2,Review comment 1779,5,1,4,2023-08-23T00:00:00Z
RTG001780,TRP0003696,DRV00238,RDR001716,driver,2.3,Review comment 1780,5,3,5,2023-10-29T00:00:00Z
RTG001781,TRP0000487,DRV00075,RDR000646,rider,2.7,Review comment 1781,1,4,2,2023-11-29T00:00:00Z
RTG001782,TRP0001129,DRV00051,RDR001699,driver,2.2,Review comment 1782,2,1,5,2023-11-05T00:00:00Z
RTG001783,TRP0000288,DRV00261,RDR001427,driver,1.8,Review comment 1783,3,1,5,2023-08-14T00:00:00Z
RTG001784,TRP0000189,DRV00187,RDR001729,driver,1.4,Review comment 1784,1,2,1,2023-03-21T00:00:00Z
RTG001785,TRP0002637,DRV00059,RDR000601,rider,2.1,Review comment 1785,2,3,1,2023-11-10T00:00:00Z
RTG001786,TRP0003957,DRV00276,RDR001568,driver,1.3,Review comment 1786,2,1,2,2023-09-19T00:00:00Z
RTG001787,TRP0003851,DRV00120,RDR001216,driver,1.7,Review comment 1787,5,5,1,2023-10-15T00:00:00Z
RTG001788,TRP0002517,DRV00162,RDR000476,rider,1.6,Review comment 1788,3,1,1,2023-08-26T00:00:00Z
RTG001789,TRP0002099,DRV00140,RDR000232,rider,2.7,Review comment 1789,5,2,1,2023-12-14T00:00:00Z
RTG001790,TRP0000888,DRV00004,RDR000589,rider,4.2,Review comment 1790,3,1,5,2023-02-19T00:00:00Z
RTG001791,TRP0000244,DRV00032,RDR000992,rider,3.7,Review comment 1791,2,2,3,2023-10-28T00:00:00Z
RTG001792,TRP0002833,DRV00240,RDR000959,rider,2.7,Review comment 1792,2,3,3,2023-04-19T00:00:00Z
RTG001793,TRP0003065,DRV00025,RDR000139,driver,1.7,Review comment 1793,1,1,3,2023-07-09T00:00:00Z
RTG001794,TRP0002219,DRV00273,RDR000498,rider,1.3,Review comment 1794,5,2,1,2023-01-23T00:00:00Z
RTG001795,TRP0003689,DRV00004,RDR000207,rider,1.2,Review comment 1795,3,2,4,2023-01-11T00:00:00Z
RTG001796,TRP0000830,DRV00207,RDR000538,driver,2.0,Review comment 1796,1,5,3,2023-06-06T00:00:00Z
RTG001797,TRP0003148,DRV00223,RDR000075,rider,3.8,Review comment 1797,2,5,1,2023-09-12T00:00:00Z
RTG001798,TRP0003673,DRV00242,RDR000014,driver,2.4,Review comment 1798,3,1,3,2023-11-19T00:00:00Z
RTG001799,TRP0003192,DRV00051,RDR000936,driver,3.7,Review comment 1799,3,5,4,2023-06-05T00:00:00Z
RTG001800,TRP0001087,DRV00154,RDR000136,driver,1.6,Review comment 1800,3,4,3,2023-01-13T00:00:00Z
RTG001801,TRP0001946,DRV00003,RDR001331,rider,4.0,Review comment 1801,2,1,2,2023-05-20T00:00:00Z
RTG001802,TRP0000442,DRV00207,RDR001351,rider,3.6,Review comment 1802,2,5,5,2023-06-02T00:00:00Z
RTG001803,TRP0001123,DRV00293,RDR000570,rider,2.5,Review comment 1803,4,3,2,2023-12-23T00:00:00Z
RTG001804,TRP0000270,DRV00201,RDR000223,driver,3.2,Review comment 1804,1,5,1,2023-01-26T00:00:00Z
RTG001805,TRP0003953,DRV00172,RDR001866,rider,4.2,Review comment 1805,2,2,2,2023-04-17T00:00:00Z
RTG001806,TRP0000581,DRV00268,RDR000720,driver,5.0,Review comment 1806,5,2,1,2023-01-05T00:00:00Z
RTG001807,TRP0000540,DRV00011,RDR001321,rider,2.8,Review comment 1807,1,4,3,2023-08-17T00:00:00Z
RTG001808,TRP0000849,DRV00152,RDR000323,driver,3.9,Review comment 1808,1,1,5,2023-12-16T00:00:00Z
RTG001809,TRP0000405,DRV00027,RDR000881,driver,2.1,Review comment 1809,1,1,4,2023-01-22T00:00:00Z
RTG001810,TRP0003143,DRV00098,RDR000688,driver,1.6,Review comment 1810,2,1,5,2023-11-02T00:00:00Z
RTG001811,TRP0001209,DRV00230,RDR001706,driver,2.6,Review comment 1811,2,5,5,2023-02-07T00:00:00Z
RTG001812,TRP0002406,DRV00166,RDR000602,driver,3.0,Review comment 1812,2,3,5,2023-11-24T00:00:00Z
RTG001813,TRP0003151,DRV00170,RDR000312,driver,1.8,Review comment 1813,1,4,4,2023-06-25T00:00:00Z
RTG001814,TRP0000255,DRV00287,RDR001265,rider,2.7,Review comment 1814,2,5,1,2023-11-05T00:00:00Z
RTG001815,TRP0000883,DRV00001,RDR000800,rider,2.4,Review comment 1815,1,2,4,2023-02-03T00:00:00Z
RTG001816,TRP0002465,DRV00141,RDR000062,rider,1.2,Review comment 1816,5,5,3,2023-05-16T00:00:00Z
RTG001817,TRP0003266,DRV00002,RDR001162,driver,2.3,Review comment 1817,2,3,5,2023-10-14T00:00:00Z
RTG001818,TRP0000541,DRV00074,RDR000796,driver,2.4,Review comment 1818,2,3,2,2023-01-30T00:00:00Z
RTG001819,TRP0001256,DRV00006,RDR001638,rider,2.5,Review comment 1819,2,2,3,2023-12-12T00:00:00Z
RTG001820,TRP0000594,DRV00143,RDR001879,driver,2.5,Review comment 1820,1,1,2,2023-07-08T00:00:00Z
RTG001821,TRP0000655,DRV00081,RDR000891,driver,3.9,Review comment 1821,1,3,3,2023-05-31T00:00:00Z
RTG001822,TRP0001858,DRV00190,RDR001466,driver,4.3,Review comment 1822,1,5,3,2023-12-22T00:00:00Z
RTG001823,TRP0003678,DRV00193,RDR000676,rider,1.5,Review comment 1823,1,5,2,2023-09-21T00:00:00Z
RTG001824,TRP0002362,DRV00169,RDR001234,rider,1.4,Review comment 1824,1,4,2,2023-05-17T00:00:00Z
RTG001825,TRP0002027,DRV00192,RDR001873,rider,4.5,Review comment 1825,4,3,3,2023-03-03T00:00:00Z
RTG001826,TRP0002147,DRV00175,RDR000981,rider,3.7,Review comment 1826,5,3,2,2023-11-10T00:00:00Z
RTG001827,TRP0002798,DRV00002,RDR001535,rider,3.5,Review comment 1827,2,1,4,2023-12-06T00:00:00Z
RTG001828,TRP0001666,DRV00069,RDR001246,rider,3.3,Review comment 1828,2,1,1,2023-06-06T00:00:00Z
RTG001829,TRP0002626,DRV00152,RDR001646,rider,1.4,Review comment 1829,1,5,3,2023-12-10T00:00:00Z
RTG001830,TRP0003684,DRV00034,RDR001274,rider,3.7,Review comment 1830,4,4,5,2023-10-08T00:00:00Z
RTG001831,TRP0003906,DRV00073,RDR001679,driver,3.0,Review comment 1831,4,3,5,2023-01-31T00:00:00Z
